"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT11"
"USC00086078","2014-07-30",,,"0.00",,,"91","73","77",,,
"USC00086078","2014-07-31",,,"0.00",,,"91","75","83",,,
"USC00086078","2014-08-01",,,"0.97",,,"88","74","87",,,
"USC00086078","2014-08-02",,,"0.93",,,"91","73","74",,,
"USC00086078","2014-08-03",,,"0.05",,,"93","73","78",,,
"USC00086078","2014-08-04",,,"0.29",,,"90","73","84",,,
"USC00086078","2014-08-05",,,"4.82",,,"86","72","74",,,
"USC00086078","2014-08-06",,,"0.00",,,"90","74","80",,,
"USC00086078","2014-08-07",,,"0.00",,,"91","76","77",,,
"USC00086078","2014-08-08",,,"0.07",,,"91","75","75",,,
"USC00086078","2014-08-09",,,"0.00",,,"90","73","74",,,
"USC00086078","2014-08-10",,,"0.18",,,"90","74","75",,"    1",
"USC00086078","2014-08-11",,,"0.00",,,"92","73","73",,,
"USC00086078","2014-08-12",,,"0.00",,,"92","73","84",,,
"USC00086078","2014-08-13",,,"0.00",,,"92","76","78",,,
"USC00086078","2014-08-14",,,"0.00",,,"91","76","87",,,
"USC00086078","2014-08-15",,,"0.10",,,"91","74","75",,,
"USC00086078","2014-08-16",,,"0.70",,,"91","72","72",,,
"USC00086078","2014-08-17",,,"0.06",,,"90","72","74",,,
"USC00086078","2014-08-18",,,"0.58",,,"93","74","80",,,
"USC00086078","2014-08-19",,,"0.00",,,"92","76","78",,,
"USC00086078","2014-08-20",,,"0.00",,,"93","78","80",,,
"USC00086078","2014-08-21",,,"0.45",,,"93","73","74",,,
"USC00086078","2014-08-22",,,"0.20",,,"94","73","77",,,
"USC00086078","2014-08-23",,,"0.00",,,"94","73","73",,,
"USC00086078","2014-08-24",,,"0.00",,,"94","73","74",,,
"USC00086078","2014-08-25",,,"0.37",,,"95","74","79",,,
"USC00086078","2014-08-26",,,"0.22",,,"93","74","76",,,
"USC00086078","2014-08-27",,,"0.00",,,"92","70","73",,,
"USC00086078","2014-08-28",,,"0.00",,,"92","73","81",,,
"USC00086078","2014-08-29",,,"0.20",,,"92","77","83",,,
"USC00086078","2014-08-30",,,"0.16",,,"93","72","76",,,
"USC00086078","2014-08-31",,,"0.00",,,"94","76","76",,,
"USC00086078","2014-09-01",,,"0.80",,,"92","73","81",,,
"USC00086078","2014-09-02",,,"0.20",,,"93","73","81",,,
"USC00086078","2014-09-03",,,"0.11",,,"90","70","73",,,
"USC00086078","2014-09-04",,,"0.03",,,"90","73","73",,,
"USC00086078","2014-09-05",,,"0.40",,,"88","72","80",,,
"USC00086078","2014-09-06",,,"0.00",,,"91","72","73",,,
"USC00086078","2014-09-07",,,"0.00",,,"93","73","74",,,
"USC00086078","2014-09-08",,,"0.34",,,"90","72","72",,,
"USC00086078","2014-09-09",,,"0.06",,,"90","72","75",,,
"USC00086078","2014-09-10",,,"1.17",,,"89","72","73",,,
"USC00086078","2014-09-11",,,"0.17",,,"88","71","72",,,
"USC00086078","2014-09-12",,,"0.69",,,"89","72","76",,,
"USC00086078","2014-09-13",,,"0.90",,,"85","73","73",,,
"USC00086078","2014-09-14",,,"0.33",,,"89","72","72",,"    1",
"USC00086078","2014-09-15",,,"0.25",,,"84","72","73",,,
"USC00086078","2014-09-16",,,"0.00",,,"93","72","84",,,
"USC00086078","2014-09-17",,,"0.00",,,"90","73","75",,,
"USC00086078","2014-09-18",,,"2.43",,,"85","72","74",,,
"USC00086078","2014-09-19",,,"0.00",,,"87","72","75",,,
"USC00086078","2014-09-20",,,"0.90",,,"80","72","74",,,
"USC00086078","2014-09-21",,,"0.18",,,"84","74","74",,,
"USC00086078","2014-09-22",,,"0.00",,,"88","73","76",,,
"USC00086078","2014-09-23",,,"0.09",,,"87","72","73",,,
"USC00086078","2014-09-24",,,"0.19",,,"84","71","73",,,
"USC00086078","2014-09-25",,,"0.00",,,"90","71","74",,,
"USC00086078","2014-09-26",,,"1.58",,,"90","71","74",,,
"USC00086078","2014-09-27",,,"1.85",,,"90","71","74",,,
"USC00086078","2014-09-28",,,"0.16",,,"89","74","74",,,
"USC00086078","2014-09-29",,,"0.06",,,"89","73","75",,,
"USC00086078","2014-09-30",,,"0.02",,,"89","73","74",,,
"USC00086078","2014-10-01",,,"0.05",,,"89","73","76",,,
"USC00086078","2014-10-02",,,"0.08",,,"88","74","74",,,
"USC00086078","2014-10-03",,,"0.00",,,"88","74","74",,,
"USC00086078","2014-10-04",,,"0.00",,,"88","74","79",,,
"USC00086078","2014-10-05",,,"0.20",,,"85","64","65",,,
"USC00086078","2014-10-06",,,"0.00",,,"85","63","63",,,
"USC00086078","2014-10-07",,,"0.11",,,"87","63","73",,,
"USC00086078","2014-10-08",,,"0.00",,,"86","70","71",,,
"USC00086078","2014-10-09",,,"0.00",,,"88","71","76",,,
"USC00086078","2014-10-10",,,"0.00",,,"90","70","71",,,
"USC00086078","2014-10-11",,,"0.00",,,"90","70","71",,,
"USC00086078","2014-10-12",,,"0.00",,,"91","70","70",,,
"USC00086078","2014-10-13",,,"0.07",,,"90","70","73",,,
"USC00086078","2014-10-14",,,"0.00",,,"89","73","76",,,
"USC00086078","2014-10-15",,,"0.89",,,"89","73","74",,,
"USC00086078","2014-10-16",,,"0.00",,,"85","63","63",,,
"USC00086078","2014-10-17",,,"0.00",,,"81","61","69",,,
"USC00086078","2014-10-18",,,"0.00",,,"82","61","61",,,
"USC00086078","2014-10-19",,,"0.00",,,"81","60","63",,,
"USC00086078","2014-10-20",,,"0.00",,,"85","62","76",,,
"USC00086078","2014-10-21",,,"0.00",,,"87","71","72",,,
"USC00086078","2014-10-22",,,"0.03",,,"78","70","71",,,
"USC00086078","2014-10-23",,,"0.00",,,"82","70","71",,,
"USC00086078","2014-10-24",,,"0.00",,,"83","66","67",,,
"USC00086078","2014-10-25",,,"0.00",,,"84","63","64",,,
"USC00086078","2014-10-26",,,"0.00",,,"82","61","61",,,
"USC00086078","2014-10-27",,,"0.00",,,"83","56","56",,,
"USC00086078","2014-10-28",,,"0.00",,,"85","56","67",,,
"USC00086078","2014-10-29",,,"0.00",,,"87","55","67",,,
"USC00086078","2014-10-30",,,"0.00",,,"86","56","65",,,
"USC00086078","2014-10-31",,,"0.00",,,"84","64","69",,,
"USC00086078","2014-11-01",,,"0.00",,,"81","56","57",,,
"USC00086078","2014-11-02",,,"0.00",,,"74","47","48",,,
"USC00086078","2014-11-03",,,"0.00",,,"74","47","53",,,
"USC00086078","2014-11-04",,,"0.00",,,"77","53","59",,,
"USC00086078","2014-11-05",,,"0.00",,,"79","58","62",,,
"USC00086078","2014-11-06",,,"0.00",,,"82","62","65",,,
"USC00086078","2014-11-07",,,"0.00",,,"85","61","62",,,
"USC00086078","2014-11-08",,,"0.00",,,"81","60","62",,,
"USC00086078","2014-11-09",,,"0.16",,,"80","62","64",,,
"USC00086078","2014-11-10",,,"0.67",,,"80","60","69",,,
"USC00086078","2014-11-11",,,"0.00",,,"75","54","54",,,
"USC00086078","2014-11-12",,,"0.00",,,"75","54","55",,,
"USC00086078","2014-11-13",,,"0.00",,,"81","53","66",,,
"USC00086078","2014-11-14",,,"0.00",,,"81","58","62",,,
"USC00086078","2014-11-15",,,"0.00",,,"76","52","53",,,
"USC00086078","2014-11-16",,,"0.00",,,"79","53","63",,,
"USC00086078","2014-11-17",,,"0.00",,,"84","63","70",,,
"USC00086078","2014-11-18",,,"0.31",,,"84","66","66",,,
"USC00086078","2014-11-19",,,"0.14",,,"66","47","48",,,
"USC00086078","2014-11-20",,,"0.00",,,"62","48","53",,,
"USC00086078","2014-11-21",,,"0.00",,,"77","53","60",,,
"USC00086078","2014-11-22",,,"0.04",,,"71","60","71",,,
"USC00086078","2014-11-23",,,"0.04",,,"79","70","72",,,
"USC00086078","2014-11-24",,,"0.00",,,"84","70","75",,,
"USC00086078","2014-11-25",,,"0.00",,,"86","75","75",,,
"USC00086078","2014-11-26",,,"0.43",,,"84","65","66",,,
"USC00086078","2014-11-27",,,"0.00",,,"66","43","43",,,
"USC00086078","2014-11-28",,,"0.00",,,"73","43","45",,,
"USC00086078","2014-11-29",,,"0.00",,,"73","43","49",,,
"USC00086078","2014-11-30",,,"0.00",,,"75","47","54",,,
"USC00086078","2014-12-01",,,"0.00",,,"78","54","66",,,
"USC00086078","2014-12-02",,,"0.00",,,"80","64","67",,,
"USC00086078","2014-12-03",,,"0.00",,,"79","63","64",,,
"USC00086078","2014-12-04",,,"0.00",,,"82","63","67",,,
"USC00086078","2014-12-05",,,"0.00",,,"83","66","68",,,
"USC00086078","2014-12-06",,,"0.03",,,"82","66","67",,,
"USC00086078","2014-12-07",,,"0.00",,,"82","63","64",,,
"USC00086078","2014-12-08",,,"0.00",,,"82","56","56",,,
"USC00086078","2014-12-09",,,"0.01",,,"73","56","59",,,
"USC00086078","2014-12-10",,,"0.00",,,"65","42","46",,,
"USC00086078","2014-12-11",,,"0.00",,,"67","44","47",,,
"USC00086078","2014-12-12",,,"0.00",,,"68","46","48",,,
"USC00086078","2014-12-13",,,"0.00",,,"67","48","48",,,
"USC00086078","2014-12-14",,,"0.00",,,"72","44","45",,,
"USC00086078","2014-12-15",,,"0.00",,,"73","44","45",,,
"USC00086078","2014-12-16",,,"0.00",,,"74","45","47",,,
"USC00086078","2014-12-17",,,"0.00",,,"75","46","53",,,
"USC00086078","2014-12-18",,,"0.00",,,"77","53","56",,,
"USC00086078","2014-12-19",,,"0.00",,,"73","49","60",,,
"USC00086078","2014-12-20",,,"0.00",,,"77","52","53",,,
"USC00086078","2014-12-21",,,"0.00",,,"78","52","60",,,
"USC00086078","2014-12-22",,,"0.00",,,"79","60","68",,,
"USC00086078","2014-12-23",,,"0.00",,,"81","65","69",,,
"USC00086078","2014-12-24",,,"0.00",,,"83","68","71",,,
"USC00086078","2014-12-25",,,"0.38",,,"84","62","63",,,
"USC00086078","2014-12-26",,,"0.00",,,"73","56","57",,,
"USC00086078","2014-12-27",,,"0.00",,,"78","57","67",,,
"USC00086078","2014-12-28",,,"0.00",,,"83","57","63",,,
"USC00086078","2014-12-29",,,"0.00",,,"82","56","63",,,
"USC00086078","2014-12-30",,,"0.00",,,"82","63","67",,,
"USC00086078","2014-12-31",,,"0.00",,,"88","66","67",,,
"USC00086078","2015-01-01",,,"0.00",,,"82","66","68",,,
"USC00086078","2015-01-02",,,"0.00",,,"79","66","67",,,
"USC00086078","2015-01-03",,,"0.00",,,"85","67","70",,,
"USC00086078","2015-01-04",,,"0.00",,,"85","67","69",,,
"USC00086078","2015-01-05",,,"0.00",,,"85","67","68",,,
"USC00086078","2015-01-06",,,"0.05",,,"82","59","59",,,
"USC00086078","2015-01-07",,,"0.00",,,"84","59","60",,,
"USC00086078","2015-01-08",,,"0.00",,,"74","48","48",,,
"USC00086078","2015-01-09",,,"0.00",,,"66","47","54",,,
"USC00086078","2015-01-10",,,"0.00",,,"75","52","52",,,
"USC00086078","2015-01-11",,,"0.00",,,"74","52","58",,,
"USC00086078","2015-01-12",,,"0.00",,,"81","51","68",,,
"USC00086078","2015-01-13",,,"0.10",,,"78","63","63",,,
"USC00086078","2015-01-14",,,"0.00",,,"82","62","65",,,
"USC00086078","2015-01-15",,,"0.00",,,"72","62","63",,,
"USC00086078","2015-01-16",,,"0.00",,,"71","58","59",,,
"USC00086078","2015-01-17",,,"0.00",,,"72","47","47",,,
"USC00086078","2015-01-18",,,"0.00",,,"77","47","58",,,
"USC00086078","2015-01-19",,,"0.00",,,"74","47","54",,,
"USC00086078","2015-01-20",,,"0.00",,,"71","54","57",,,
"USC00086078","2015-01-21",,,"0.00",,,"70","56","59",,,
"USC00086078","2015-01-22",,,"0.00",,,"81","58","62",,,
"USC00086078","2015-01-23",,,"0.00",,,"82","59","65",,,
"USC00086078","2015-01-24",,,"0.07",,,"79","65","69",,,
"USC00086078","2015-01-25",,,"0.05",,,"70","44","45",,,
"USC00086078","2015-01-26",,,"0.00",,,"69","44","67",,,
"USC00086078","2015-01-27",,,"0.00",,,"71","44","52",,,
"USC00086078","2015-01-28",,,"0.00",,,"71","44","51",,,
"USC00086078","2015-01-29",,,"0.00",,,"73","46","48",,,
"USC00086078","2015-01-30",,,"0.00",,,"73","46","46",,,
"USC00086078","2015-01-31",,,"0.00",,,"71","45","50",,,
"USC00086078","2015-02-01",,,"0.00",,,"75","50","52",,,
"USC00086078","2015-02-02",,,"0.00",,,"78","50","58",,,
"USC00086078","2015-02-03",,,"0.00",,,"77","49","49",,,
"USC00086078","2015-02-04",,,"0.00",,,"75","49","55",,,
"USC00086078","2015-02-05",,,"1.10",,,"80","55","67",,,
"USC00086078","2015-02-06",,,"1.17",,,"73","52","53",,,
"USC00086078","2015-02-07",,,"0.00",,,"74","51","51",,,
"USC00086078","2015-02-08",,,"0.00",,,"74","51","53",,,
"USC00086078","2015-02-09",,,"0.00",,,"78","51","59",,,
"USC00086078","2015-02-10",,,"0.20",,,"76","57","58",,,
"USC00086078","2015-02-11",,,"0.00",,,"69","48","49",,,
"USC00086078","2015-02-12",,,"0.00",,,"69","47","48",,,
"USC00086078","2015-02-13",,,"0.00",,,"69","46","52",,,
"USC00086078","2015-02-14",,,"0.00",,,"67","38","38",,,
"USC00086078","2015-02-15",,,"0.00",,,"65","38","43",,,
"USC00086078","2015-02-16",,,"0.00",,,"66","42","51",,,
"USC00086078","2015-02-17",,,"0.00",,,"77","51","59",,,
"USC00086078","2015-02-18",,,"0.19",,,"77","59","61",,,
"USC00086078","2015-02-19",,,"0.00",,,"67","43","48",,,
"USC00086078","2015-02-20",,,"0.00",,,"54","33","33",,,
"USC00086078","2015-02-21",,,"0.00",,,"65","33","46",,,
"USC00086078","2015-02-22",,,"0.02",,,"75","46","61",,,
"USC00086078","2015-02-23",,,"0.00",,,"82","60","68",,,
"USC00086078","2015-02-24",,,"0.00",,,"82","63","65",,,
"USC00086078","2015-02-25",,,"0.00",,,"80","61","63",,,
"USC00086078","2015-02-26",,,"0.00",,,"80","63","73",,,
"USC00086078","2015-02-27",,,"0.00",,,"79","60","61",,,
"USC00086078","2015-02-28",,,"0.00",,,"65","59","64",,,
"USC00086078","2015-03-01",,,"1.49",,,"85","64","68",,,
"USC00086078","2015-03-02",,,"0.07",,,"85","63","63",,,
"USC00086078","2015-03-03",,,"0.00",,,"84","61","63",,,
"USC00086078","2015-03-04",,,"0.00",,,"84","63","66",,,
"USC00086078","2015-03-05",,,"0.00",,,"85","66","66",,,
"USC00086078","2015-03-06",,,"0.00",,,"83","65","67",,,
"USC00086078","2015-03-07",,,"0.00",,,"82","60","60",,,
"USC00086078","2015-03-08",,,"0.00",,,"80","60","65",,,
"USC00086078","2015-03-09",,,"0.00",,,"80","60","64",,,
"USC00086078","2015-03-10",,,"0.00",,,"84","64","67",,,
"USC00086078","2015-03-11",,,"0.00",,,"87","67","70",,,
"USC00086078","2015-03-12",,,"0.05",,,"87","69","70",,,
"USC00086078","2015-03-13",,,"0.00",,,"87","67","68",,,
"USC00086078","2015-03-14",,,"0.00",,,"86","67","67",,,
"USC00086078","2015-03-15",,,"0.00",,,"86","65","66",,,
"USC00086078","2015-03-16",,,"0.00",,,"86","65","67",,,
"USC00086078","2015-03-17",,,"0.00",,,"88","63","63",,,
"USC00086078","2015-03-18",,,"0.00",,,"82","62","69",,,
"USC00086078","2015-03-19",,,"0.00",,,"81","65","65",,,
"USC00086078","2015-03-20",,,"0.00",,,"83","60","61",,,
"USC00086078","2015-03-21",,,"0.00",,,"81","60","61",,,
"USC00086078","2015-03-22",,,"0.00",,,"85","60","63",,,
"USC00086078","2015-03-23",,,"0.00",,,"85","60","75",,,
"USC00086078","2015-03-24",,,"0.00",,,"81","66","68",,,
"USC00086078","2015-03-25",,,"0.00",,,"84","62","62",,,
"USC00086078","2015-03-26",,,"0.00",,,"86","61","66",,,
"USC00086078","2015-03-27",,,"0.00",,,"86","66","75",,,
"USC00086078","2015-03-28",,,"1.33",,,"83","58","58",,,
"USC00086078","2015-03-29",,,"0.00",,,"70","50","52",,,
"USC00086078","2015-03-30",,,"0.00",,,"77","50","50",,,
"USC00086078","2015-03-31",,,"0.00",,,"78","48","57",,,
"USC00086078","2015-04-01",,,"0.00",,,"81","56","58",,,
"USC00086078","2015-04-02",,,"0.00",,,"81","57","60",,,
"USC00086078","2015-04-03",,,"0.00",,,"82","60","60",,,
"USC00086078","2015-04-04",,,"0.00",,,"87","59","60",,,
"USC00086078","2015-04-05",,,"0.00",,,"84","60","66",,,
"USC00086078","2015-04-06",,,"0.00",,,"87","60","65",,,
"USC00086078","2015-04-07",,,"0.00",,,"88","64","67",,,
"USC00086078","2015-04-08",,,"0.00",,,"87","67","68",,,
"USC00086078","2015-04-09",,,"0.10",,,"89","66","66",,,
"USC00086078","2015-04-10",,,"0.11",,,"88","66","68",,,
"USC00086078","2015-04-11",,,"0.35",,,"89","67","67",,,
"USC00086078","2015-04-12",,,"0.00",,,"87","67","69",,,
"USC00086078","2015-04-13",,,"0.00",,,"87","66","70",,,
"USC00086078","2015-04-14",,,"0.48",,,"87","69","69",,"    1",
"USC00086078","2015-04-15",,,"0.50",,,"88","67","68",,,
"USC00086078","2015-04-16",,,"0.00",,,"87","67","76",,,
"USC00086078","2015-04-17",,,"0.00",,,"89","69","69",,,
"USC00086078","2015-04-18",,,"0.00",,,"86","69","70",,,
"USC00086078","2015-04-19",,,"0.00",,,"87","69","70",,,
"USC00086078","2015-04-20",,,"0.00",,,"88","69","73",,,
"USC00086078","2015-04-21",,,"0.50",,,"87","72","72",,,
"USC00086078","2015-04-22",,,"0.03",,,"88","72","73",,,
"USC00086078","2015-04-23",,,"0.00",,,"80","72","72",,,
"USC00086078","2015-04-24",,,"0.00",,,"87","71","72",,,
"USC00086078","2015-04-25",,,"0.00",,,"88","71","71",,,
"USC00086078","2015-04-26",,,"0.00",,,"88","71","77",,,
"USC00086078","2015-04-27",,,"0.00",,,"89","71","75",,,
"USC00086078","2015-04-28",,,"0.00",,,"92","72","72",,,
"USC00086078","2015-04-29",,,"1.57",,,"83","67","70",,,
"USC00086078","2015-04-30",,,"0.05",,,"83","67","76",,,
"USC00086078","2015-05-01",,,"0.00",,,"78","60","60",,,
"USC00086078","2015-05-02",,,"0.00",,,"80","60","63",,,
"USC00086078","2015-05-03",,,"0.00",,,"83","63","64",,,
"USC00086078","2015-05-04",,,"0.00",,,"84","62","64",,,
"USC00086078","2015-05-05",,,"0.00",,,"83","64","68",,,
"USC00086078","2015-05-06",,,"0.00",,,"82","66","68",,,
"USC00086078","2015-05-07",,,"0.00",,,"87","67","67",,,
"USC00086078","2015-05-08",,,"0.00",,,"86","65","65",,,
"USC00086078","2015-05-09",,,"0.00",,,"87","64","65",,,
"USC00086078","2015-05-10",,,"0.00",,,"89","65","67",,,
"USC00086078","2015-05-11",,,"0.81",,,"93","65","70",,,
"USC00086078","2015-05-12",,,"0.10",,,"92","69","71",,,
"USC00086078","2015-05-13",,,"0.53",,,"88","69","70",,,
"USC00086078","2015-05-14",,,"0.77",,,"88","70","71",,,
"USC00086078","2015-05-15",,,"0.00",,,"91","70","70",,,
"USC00086078","2015-05-16",,,"0.15",,,"90","70","73",,,
"USC00086078","2015-05-17",,,"1.35",,,"90","70","72",,,
"USC00086078","2015-05-18",,,"0.10",,,"90","70","70",,,
"USC00086078","2015-05-19",,,"0.00",,,"90","70","70",,,
"USC00086078","2015-05-20",,,"0.00",,,"89","68","70",,,
"USC00086078","2015-05-21",,,"0.00",,,"89","69","78",,,
"USC00086078","2015-05-22",,,"0.00",,,"88","73","74",,,
"USC00086078","2015-05-23",,,"0.10",,,"90","70","71",,,
"USC00086078","2015-05-24",,,"0.07",,,"92","71","73",,,
"USC00086078","2015-05-25",,,"0.00",,,"91","73","76",,,
"USC00086078","2015-05-26",,,"0.14",,,"91","73","74",,,
"USC00086078","2015-05-27",,,"0.11",,,"91","71","75",,,
"USC00086078","2015-05-28",,,"0.00",,,"90","68","72",,,
"USC00086078","2015-05-29",,,"0.00",,,"89","66","69",,,
"USC00086078","2015-05-30",,,"0.09",,,"88","69","70",,,
"USC00086078","2015-05-31",,,"0.15",,,"91","69","70",,,
"USC00086078","2015-06-01",,,"0.06",,,"91","69","73",,,
"USC00086078","2015-06-02",,,"0.20",,,"91","69","71",,,
"USC00086078","2015-06-03",,,"0.36",,,"82","70","70",,,
"USC00086078","2015-06-04",,,"0.01",,,"87","69","74",,,
"USC00086078","2015-06-05",,,"0.00",,,"90","72","72",,,
"USC00086078","2015-06-06",,,"3.33",,,"88","67","71",,,
"USC00086078","2015-06-07",,,"0.02",,,"88","69","70",,,
"USC00086078","2015-06-08",,,"0.00",,,"91","70","77",,,
"USC00086078","2015-06-09",,,"1.40",,,"90","70","72",,,
"USC00086078","2015-06-10",,,"0.07",,,"87","71","72",,,
"USC00086078","2015-06-11",,,"0.35",,,"88","69","71",,,
"USC00086078","2015-06-12",,,"0.71",,,"91","69","74",,,
"USC00086078","2015-06-13",,,"0.03",,,"91","74","76",,,
"USC00086078","2015-06-14",,,"0.18",,,"90","74","75",,,
"USC00086078","2015-06-15",,,"0.00",,,"90","74","76",,,
"USC00086078","2015-06-16",,,"0.50",,,"90","73","73",,,
"USC00086078","2015-06-17",,,"0.00",,,"93","73","73",,,
"USC00086078","2015-06-18",,,"0.10",,,"91","73","74",,,
"USC00086078","2015-06-19",,,"0.00",,,"91","73","73",,,
"USC00086078","2015-06-20",,,"0.00",,,"93","73","74",,,
"USC00086078","2015-06-21",,,"1.50",,,"93","72","73",,,
"USC00086078","2015-06-22",,,"0.00",,,"95","72","75",,,
"USC00086078","2015-06-23",,,"0.84",,,"94","73","75",,,
"USC00086078","2015-06-24",,,"0.70",,,"93","72","73",,,
"USC00086078","2015-06-25",,,"0.09",,,"91","73","73",,,
"USC00086078","2015-06-26",,,"0.45",,,"90","72","72",,,
"USC00086078","2015-06-27",,,"0.00",,,"90","72","74",,,
"USC00086078","2015-06-28",,,"0.01",,,"90","73","74",,,
"USC00086078","2015-06-29",,,"0.00",,,"90","74","75",,,
"USC00086078","2015-06-30",,,"0.00",,,"90","73","73",,,
"USC00086078","2015-07-01",,,"0.00",,,"94","73","76",,,
"USC00086078","2015-07-02",,,"0.10",,,"94","71","73",,,
"USC00086078","2015-07-03",,,"0.83",,,"92","71","73",,,
"USC00086078","2015-07-04",,,"1.33",,,"92","71","71",,,
"USC00086078","2015-07-05",,,"0.01",,,"93","71","75",,,
"USC00086078","2015-07-06",,,"2.90",,,"93","69","71",,,
"USC00086078","2015-07-07",,,"0.40",,,"91","71","76",,,
"USC00086078","2015-07-08",,,"0.08",,,"89","73","73",,,
"USC00086078","2015-07-09",,,"0.20",,,"92","72","73",,"    1",
"USC00086078","2015-07-10",,,"0.07",,,"93","73","73",,,
"USC00086078","2015-07-11",,,"0.17",,,"94","70","71",,,
"USC00086078","2015-07-12",,,"0.00",,,"95","71","74",,,
"USC00086078","2015-07-13",,,"0.00",,,"95","71","74",,,
"USC00086078","2015-07-14",,,"0.00",,,"90","74","84",,,
"USC00086078","2015-07-15",,,"0.00",,,"90","75","76",,,
"USC00086078","2015-07-16",,,"0.25",,,"89","73","77",,,
"USC00086078","2015-07-17",,,"0.03",,,"89","73","74",,,
"USC00086078","2015-07-18",,,"0.00",,,"89","73","73",,,
"USC00086078","2015-07-19",,,"0.00",,,"90","73","74",,,
"USC00086078","2015-07-20",,,"0.00",,,"90","73","74",,,
"USC00086078","2015-07-21",,,"0.10",,,"90","74","74",,,
"USC00086078","2015-07-22",,,"0.00",,,"89","74","76",,,
"USC00086078","2015-07-23",,,"0.20",,,"90","75","75",,,
"USC00086078","2015-07-24",,,"0.07",,,"90","75","77",,,
"USC00086078","2015-07-25",,,"0.60",,,"87","75","75",,,
"USC00086078","2015-07-26",,,"1.26",,,"80","72","74",,,
"USC00086078","2015-07-27",,,"1.15",,,"81","72","79",,,
"USC00086078","2015-07-28",,,"0.70",,,"84","73","74",,,
"USC00086078","2015-07-29",,,"0.00",,,"88","74","79",,,
"USC00086078","2015-07-30",,,"0.10",,,"86","75","76",,,
"USC00086078","2015-07-31",,,"0.02",,,"88","76","78",,,
"USC00086078","2015-08-01",,,"0.00",,,"90","76","76",,,
"USC00086078","2015-08-02",,,"0.00",,,"89","76","78",,,
"USC00086078","2015-08-03",,,"0.00",,,"90","73","73",,,
"USC00086078","2015-08-04",,,"0.00",,,"89","72","80",,,
"USC00086078","2015-08-05",,,"0.00",,,"92","74","75",,,
"USC00086078","2015-08-06",,,"0.00",,,"92","74","74",,,
"USC00086078","2015-08-07",,,"0.00",,,"92","74","77",,,
"USC00086078","2015-08-08",,,"0.00",,,"91","73","74",,,
"USC00086078","2015-08-09",,,"0.05",,,"90","73","73",,,
"USC00086078","2015-08-10",,,"0.00",,,"90","73","75",,,
"USC00086078","2015-08-11",,,"1.04",,,"89","73","74",,,
"USC00086078","2015-08-12",,,"0.00",,,"89","74","76",,,
"USC00086078","2015-08-13",,,"0.00",,,"90","75","76",,,
"USC00086078","2015-08-14",,,"0.00",,,"90","72","72",,,
"USC00086078","2015-08-15",,,"0.83",,,"90","72","72",,,
"USC00086078","2015-08-16",,,"0.67",,,"90","72","73",,,
"USC00086078","2015-08-17",,,"0.17",,,"92","71","76",,,
"USC00086078","2015-08-18",,,"0.64",,,"93","74","75",,,
"USC00086078","2015-08-19",,,"0.03",,,"92","75","75",,,
"USC00086078","2015-08-20",,,"0.00",,,"92","75","77",,,
"USC00086078","2015-08-21",,,"0.00",,,"92","74","75",,,
"USC00086078","2015-08-22",,,"0.27",,,"92","74","74",,,
"USC00086078","2015-08-23",,,"0.64",,,"92","74","75",,,
"USC00086078","2015-08-24",,,"0.01",,,"95","74","77",,,
"USC00086078","2015-08-25",,,"0.31",,,"95","74","75",,,
"USC00086078","2015-08-26",,,"0.32",,,"92","74","75",,,
"USC00086078","2015-08-27",,,"4.35",,,"89","71","73",,,
"USC00086078","2015-08-28",,,"0.00",,,"87","72","75",,,
"USC00086078","2015-08-29",,,"0.08",,,"93","72","73",,,
"USC00086078","2015-08-30",,,"0.86",,,"94","73","76",,,
"USC00086078","2015-08-31",,,"0.85",,,"87","73","76",,,
"USC00086078","2015-09-01",,,"0.21",,,"85","74","74",,,
"USC00086078","2015-09-02",,,"0.00",,,"91","74","74",,,
"USC00086078","2015-09-03",,,"0.18",,,"92","74","76",,,
"USC00086078","2015-09-04",,,"1.53",,,"92","73","80",,"    1",
"USC00086078","2015-09-05",,,"0.60",,,"91","73","74",,,
"USC00086078","2015-09-06",,,"0.00",,,"90","73","73",,,
"USC00086078","2015-09-07",,,"0.00",,,"90","73","73",,,
"USC00086078","2015-09-08",,,"0.48",,,"90","72","77",,,
"USC00086078","2015-09-09",,,"0.00",,,"90","72","76",,,
"USC00086078","2015-09-10",,,"0.20",,,"92","76","77",,,
"USC00086078","2015-09-11",,,"0.10",,,"90","76","77",,,
"USC00086078","2015-09-12",,,"0.04",,,"91","76","77",,,
"USC00086078","2015-09-13",,,"0.92",,,"88","73","75",,,
"USC00086078","2015-09-14",,,"0.00",,,"89","73","75",,,
"USC00086078","2015-09-15",,,"1.20",,,"92","72","76",,,
"USC00086078","2015-09-16",,,"0.25",,,"87","74","75",,,
"USC00086078","2015-09-17",,,"1.58",,,"87","73","76",,"    1",
"USC00086078","2015-09-18",,,"0.28",,,"83","72","73",,,
"USC00086078","2015-09-19",,,"0.38",,,"83","72","73",,,
"USC00086078","2015-09-20",,,"0.05",,,"88","73","74",,,
"USC00086078","2015-09-21",,,"0.05",,,"90","73","76",,,
"USC00086078","2015-09-22",,,"0.02",,,"92","73","73",,,
"USC00086078","2015-09-23",,,"1.52",,,"89","73","73",,,
